"Sample_ID"	"Order"	"Family"	"Genus"	"Species"	"Taxon"	"Total"	"TotalDryMass"	"DryMass"	"Sum_Biomass"	"Stream"	"Site"	"Region"	"Treatment"	"Landscape"	"Leaf"	"Sum_Total"
"505"	"TG2A70"	"Diptera"	"Chironomidae"	"Chironominae"	""	"Chironominae"	1	0.024913365112898	0.024913365112898	38.4096321448268	"TG2"	"TG2A"	"TG"	"CoarseMix"	"A"	"Mix"	72
"506"	"TG2A70"	"Diptera"	"Chironomidae"	"Orthocladiinae"	""	"Orthocladiinae"	39	1.01003180512281	0.0258982514134054	38.4096321448268	"TG2"	"TG2A"	"TG"	"CoarseMix"	"A"	"Mix"	72
"507"	"TG2A71"	"Oligochaeta"	""	""	""	"Oligochaeta"	7	0.100271496708061	0.014324499529723	87.424502642211	"TG2"	"TG2A"	"TG"	"CoarseMix"	"A"	"Mix"	245
"508"	"TG2A71"	"Coleoptera"	"Dytiscidae"	""	""	"Dytiscidae"	1	NA	NA	87.424502642211	"TG2"	"TG2A"	"TG"	"CoarseMix"	"A"	"Mix"	245
"509"	"TG2A71"	"Coleoptera"	"Scirtidae"	"Elodes"	"sp."	"Elodes sp."	3	NA	NA	87.424502642211	"TG2"	"TG2A"	"TG"	"CoarseMix"	"A"	"Mix"	245
"510"	"TG2A71"	"Bivalvia"	"Sphaeriidae"	"Pisidium"	"sp."	"Pisidium sp."	8	7.46225644009292	0.932782055011615	87.424502642211	"TG2"	"TG2A"	"TG"	"CoarseMix"	"A"	"Mix"	245
"511"	"TG2A71"	"Crustacea"	"Asellidae"	"Asellus"	"aquaticus"	"Asellus aquaticus"	2	45.2203459530952	22.6101729765476	87.424502642211	"TG2"	"TG2A"	"TG"	"CoarseMix"	"A"	"Mix"	245
"512"	"TG2A71"	"Ephemeroptera"	"Baetidae"	"Centroptilum"	"luteolum"	"Centroptilum luteolum"	2	0.8977004745037	0.44885023725185	87.424502642211	"TG2"	"TG2A"	"TG"	"CoarseMix"	"A"	"Mix"	245
"513"	"TG2A71"	"Ephemeroptera"	"Leptophlebiidae"	"Habrophlebia"	"sp."	"Habrophlebia sp."	3	0.149060392525212	0.0496867975084041	87.424502642211	"TG2"	"TG2A"	"TG"	"CoarseMix"	"A"	"Mix"	245
"514"	"TG2A71"	"Plecoptera"	"Nemouridae"	"Nemoura"	"sp."	"Nemoura sp."	15	6.78071399474021	0.452047599649347	87.424502642211	"TG2"	"TG2A"	"TG"	"CoarseMix"	"A"	"Mix"	245
"515"	"TG2A71"	"Plecoptera"	"Taeniopterygidae"	"Brachyptera"	"sp."	"Brachyptera sp."	1	0.131152544720105	0.131152544720105	87.424502642211	"TG2"	"TG2A"	"TG"	"CoarseMix"	"A"	"Mix"	245
"516"	"TG2A71"	"Plecoptera"	"Capniidae"	"Capnia"	"sp."	"Capnia sp."	7	3.51889906548332	0.502699866497618	87.424502642211	"TG2"	"TG2A"	"TG"	"CoarseMix"	"A"	"Mix"	245
"517"	"TG2A71"	"Trichoptera"	"Limnephilidae"	""	""	"Limnephilidae"	2	0.444832329756158	0.222416164878079	87.424502642211	"TG2"	"TG2A"	"TG"	"CoarseMix"	"A"	"Mix"	245
"518"	"TG2A71"	"Diptera"	"Ceratopogonidae"	"Ceratopogoninae"	""	"Ceratopogoninae"	6	0.123935673121901	0.0206559455203169	87.424502642211	"TG2"	"TG2A"	"TG"	"CoarseMix"	"A"	"Mix"	245
"519"	"TG2A71"	"Diptera"	"Chironomidae"	"Chironominae"	""	"Chironominae"	7	0.64814434410665	0.0925920491580928	87.424502642211	"TG2"	"TG2A"	"TG"	"CoarseMix"	"A"	"Mix"	245
"520"	"TG2A71"	"Gastropoda"	"Valvatidae"	"Valvata"	"sp."	"Valvata sp."	7	7.48631709956338	1.0694738713662	87.424502642211	"TG2"	"TG2A"	"TG"	"CoarseMix"	"A"	"Mix"	245
"521"	"TG2A71"	"Gastropoda"	"Planorbidae"	"Gyraulus"	"sp."	"Gyraulus sp."	11	4.84033225234507	0.440030204758643	87.424502642211	"TG2"	"TG2A"	"TG"	"CoarseMix"	"A"	"Mix"	245
"522"	"TG2A71"	"Gastropoda"	"Lymnaeidae"	"Stagnicola"	"sp."	"Stagnicola sp."	13	2.15166638941815	0.165512799186011	87.424502642211	"TG2"	"TG2A"	"TG"	"CoarseMix"	"A"	"Mix"	245
"523"	"TG2A71"	"Diptera"	"Chironomidae"	"Orthocladiinae"	""	"Orthocladiinae"	150	7.46887419203094	0.0497924946135396	87.424502642211	"TG2"	"TG2A"	"TG"	"CoarseMix"	"A"	"Mix"	245
"524"	"TG2A72"	"Ephemeroptera"	"Leptophlebiidae"	"Habrophlebia"	"sp."	"Habrophlebia sp."	6	0.516375169500265	0.0860625282500441	23.4897825181804	"TG2"	"TG2A"	"TG"	"CoarseMix"	"A"	"Mix"	144
"525"	"TG2A72"	"Trichoptera"	"Limnephilidae"	""	""	"Limnephilidae"	1	0.0819880569512622	0.0819880569512622	23.4897825181804	"TG2"	"TG2A"	"TG"	"CoarseMix"	"A"	"Mix"	144
"526"	"TG2A72"	"Diptera"	"Simuliidae"	"Simulium"	"sp."	"Simulium sp."	1	0.0279931124171439	0.0279931124171439	23.4897825181804	"TG2"	"TG2A"	"TG"	"CoarseMix"	"A"	"Mix"	144
"527"	"TG2A72"	"Plecoptera"	"Capniidae"	"Capnia"	"sp."	"Capnia sp."	7	4.30017776109775	0.61431110872825	23.4897825181804	"TG2"	"TG2A"	"TG"	"CoarseMix"	"A"	"Mix"	144
"528"	"TG2A72"	"Plecoptera"	"Nemouridae"	"Nemoura"	"sp."	"Nemoura sp."	18	6.14177854409736	0.34120991911652	23.4897825181804	"TG2"	"TG2A"	"TG"	"CoarseMix"	"A"	"Mix"	144
"529"	"TG2A72"	"Ephemeroptera"	"Baetidae"	"Centroptilum"	"luteolum"	"Centroptilum luteolum"	2	0.695682327935088	0.347841163967544	23.4897825181804	"TG2"	"TG2A"	"TG"	"CoarseMix"	"A"	"Mix"	144
"530"	"TG2A72"	"Ephemeroptera"	"Baetidae"	"Baetis"	"sp."	"Baetis sp."	1	0.225438363889809	0.225438363889809	23.4897825181804	"TG2"	"TG2A"	"TG"	"CoarseMix"	"A"	"Mix"	144
"531"	"TG2A72"	"Gastropoda"	"Valvatidae"	"Valvata"	"sp."	"Valvata sp."	2	7.77181690616836	3.88590845308418	23.4897825181804	"TG2"	"TG2A"	"TG"	"CoarseMix"	"A"	"Mix"	144
"532"	"TG2A72"	"Diptera"	"Ceratopogonidae"	"Ceratopogoninae"	""	"Ceratopogoninae"	1	0.0217333032967813	0.0217333032967813	23.4897825181804	"TG2"	"TG2A"	"TG"	"CoarseMix"	"A"	"Mix"	144
"533"	"TG2A72"	"Diptera"	"Chironomidae"	"Chironominae"	""	"Chironominae"	2	0.0694340113753088	0.0347170056876544	23.4897825181804	"TG2"	"TG2A"	"TG"	"CoarseMix"	"A"	"Mix"	144
"534"	"TG2A72"	"Oligochaeta"	""	""	""	"Oligochaeta"	2	0.00750270692411368	0.00375135346205684	23.4897825181804	"TG2"	"TG2A"	"TG"	"CoarseMix"	"A"	"Mix"	144
"535"	"TG2A72"	"Diptera"	"Chironomidae"	"Orthocladiinae"	""	"Orthocladiinae"	101	3.62986225452717	0.0359392302428433	23.4897825181804	"TG2"	"TG2A"	"TG"	"CoarseMix"	"A"	"Mix"	144
"536"	"TG2F85"	"Ephemeroptera"	"Leptophlebiidae"	""	""	"Leptophlebiidae"	1	0.00425942046089007	0.00425942046089007	100.402210290748	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	151
"537"	"TG2F85"	"Oligochaeta"	""	""	""	"Oligochaeta"	1	0.0170646228164445	0.0170646228164445	100.402210290748	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	151
"538"	"TG2F85"	"Hirudinea"	""	""	""	"Hirudinea"	1	0.906473985680086	0.906473985680086	100.402210290748	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	151
"539"	"TG2F85"	"Diptera"	"Simuliidae"	"Simulium"	"sp."	"Simulium sp."	1	0.942432357372338	0.942432357372338	100.402210290748	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	151
"540"	"TG2F85"	"Diptera"	"Chironomidae"	"Orthocladiinae"	""	"Orthocladiinae"	51	5.96005255925164	0.116863775671601	100.402210290748	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	151
"541"	"TG2F85"	"Crustacea"	"Gammaridae"	"Gammarus"	"pulex"	"Gammarus pulex"	9	67.5834029513983	7.50926699459981	100.402210290748	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	151
"542"	"TG2F85"	"Plecoptera"	"Capniidae"	"Capnia"	"sp."	"Capnia sp."	13	7.25915619871098	0.558396630670075	100.402210290748	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	151
"543"	"TG2F85"	"Plecoptera"	"Nemouridae"	"Nemoura"	"sp."	"Nemoura sp."	1	0.402653779794847	0.402653779794847	100.402210290748	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	151
"544"	"TG2F85"	"Plecoptera"	"Nemouridae"	"Protonemura"	"sp."	"Protonemura sp."	7	1.24896248673005	0.178423212390007	100.402210290748	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	151
"545"	"TG2F85"	"Plecoptera"	"Perlodidae"	"Isoperla"	"sp."	"Isoperla sp."	4	1.46448924412287	0.366122311030717	100.402210290748	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	151
"546"	"TG2F85"	"Trichoptera"	"Limnephilidae"	""	""	"Limnephilidae"	8	2.76841798923663	0.346052248654579	100.402210290748	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	151
"547"	"TG2F85"	"Trichoptera"	"Limnephilidae"	"Chaetopt.u.Stenoph."	"Gruppe AURICOLLIS"	"Chaetopt.u.Stenoph. Gruppe AURICOLLIS"	2	9.21269670650223	4.60634835325112	100.402210290748	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	151
"548"	"TG2F85"	"Coleoptera"	"Scirtidae"	"Elodes"	"sp."	"Elodes sp."	3	NA	NA	100.402210290748	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	151
"549"	"TG2F85"	"Diptera"	"Psychodidae"	"Psychodinae"	""	"Psychodinae"	5	NA	NA	100.402210290748	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	151
"550"	"TG2F85"	"Crustacea"	"Gammaridae"	"Gammarus"	"sp."	"Gammarus sp."	44	2.63214798867036	0.0598215451970536	100.402210290748	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	151
"551"	"TG2F86"	"Ephemeroptera"	"Leptophlebiidae"	"Habroleptoides"	"sp."	"Habroleptoides sp."	1	0.0588743327295861	0.0588743327295861	45.5207596740291	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	122
"552"	"TG2F86"	"Plecoptera"	"Perlodidae"	"Isoperla"	"sp."	"Isoperla sp."	2	0.458792138328844	0.229396069164422	45.5207596740291	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	122
"553"	"TG2F86"	"Plecoptera"	"Nemouridae"	"Protonemura"	"sp."	"Protonemura sp."	4	1.09262897293845	0.273157243234612	45.5207596740291	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	122
"554"	"TG2F86"	"Plecoptera"	"Capniidae"	"Capnia"	"sp."	"Capnia sp."	8	4.31234656475133	0.539043320593916	45.5207596740291	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	122
"555"	"TG2F86"	"Trichoptera"	"Limnephilidae"	""	""	"Limnephilidae"	10	6.03367761581173	0.603367761581173	45.5207596740291	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	122
"556"	"TG2F86"	"Diptera"	"Simuliidae"	"Simulium"	"sp."	"Simulium sp."	5	1.2799755021568	0.25599510043136	45.5207596740291	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	122
"557"	"TG2F86"	"Crustacea"	"Asellidae"	"Asellus"	"aquaticus"	"Asellus aquaticus"	1	0.124904739339981	0.124904739339981	45.5207596740291	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	122
"558"	"TG2F86"	"Crustacea"	"Gammaridae"	"Gammarus"	"pulex"	"Gammarus pulex"	2	25.2010507410166	12.6005253705083	45.5207596740291	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	122
"559"	"TG2F86"	"Crustacea"	"Gammaridae"	"Gammarus"	"sp."	"Gammarus sp."	18	2.19615234050688	0.122008463361493	45.5207596740291	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	122
"560"	"TG2F86"	"Oligochaeta"	""	""	""	"Oligochaeta"	1	0.0170646228164445	0.0170646228164445	45.5207596740291	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	122
"561"	"TG2F86"	"Diptera"	"Simuliidae"	"Prosimulium"	"sp."	"Prosimulium sp."	1	0.0723318013136437	0.0723318013136437	45.5207596740291	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	122
"562"	"TG2F86"	"Diptera"	"Chironomidae"	"Chironominae"	""	"Chironominae"	3	0.296784022304095	0.0989280074346983	45.5207596740291	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	122
"563"	"TG2F86"	"Diptera"	"Chironomidae"	"Orthocladiinae"	""	"Orthocladiinae"	66	4.37617628001472	0.0663057012123443	45.5207596740291	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	122
"564"	"TG2F87"	"Plecoptera"	"Nemouridae"	"Amphinemura"	"sp."	"Amphinemura sp."	4	0.208921465400922	0.0522303663502304	121.779126172699	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	206
"565"	"TG2F87"	"Plecoptera"	"Nemouridae"	"Nemoura"	"sp."	"Nemoura sp."	2	0.517032534461283	0.258516267230642	121.779126172699	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	206
"566"	"TG2F87"	"Plecoptera"	"Nemouridae"	"Protonemura"	"sp."	"Protonemura sp."	24	5.6865938127743	0.236941408865596	121.779126172699	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	206
"567"	"TG2F87"	"Plecoptera"	"Perlodidae"	"Isoperla"	"sp."	"Isoperla sp."	1	0.0631157470149826	0.0631157470149826	121.779126172699	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	206
"568"	"TG2F87"	"Plecoptera"	"Taeniopterygidae"	"Brachyptera"	"sp."	"Brachyptera sp."	1	0.508948955452505	0.508948955452505	121.779126172699	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	206
"569"	"TG2F87"	"Plecoptera"	"Capniidae"	"Capnia"	"sp."	"Capnia sp."	9	6.98572836343469	0.776192040381632	121.779126172699	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	206
"570"	"TG2F87"	"Diptera"	"Ceratopogonidae"	"Ceratopogoninae"	""	"Ceratopogoninae"	1	0.0475290467790834	0.0475290467790834	121.779126172699	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	206
"571"	"TG2F87"	"Trichoptera"	"Limnephilidae"	"Chaetopt.u.Stenoph."	"Gruppe PERMISTUS"	"Chaetopt.u.Stenoph. Gruppe PERMISTUS"	2	62.0757350051076	31.0378675025538	121.779126172699	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	206
"572"	"TG2F87"	"Trichoptera"	"Limnephilidae"	"Chaetopt.u.Stenoph."	"Gruppe AURICOLLIS"	"Chaetopt.u.Stenoph. Gruppe AURICOLLIS"	2	6.05536602301301	3.02768301150651	121.779126172699	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	206
"573"	"TG2F87"	"Trichoptera"	"Limnephilidae"	""	""	"Limnephilidae"	19	5.60648485184352	0.295078150097027	121.779126172699	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	206
"574"	"TG2F87"	"Crustacea"	"Asellidae"	"Asellus"	"aquaticus"	"Asellus aquaticus"	3	1.28440891297758	0.428136304325859	121.779126172699	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	206
"575"	"TG2F87"	"Hirudinea"	""	""	""	"Hirudinea"	1	0.629059106354427	0.629059106354427	121.779126172699	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	206
"576"	"TG2F87"	"Diptera"	"Simuliidae"	"Simulium"	"sp."	"Simulium sp."	4	1.17784631540881	0.294461578852202	121.779126172699	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	206
"577"	"TG2F87"	"Diptera"	"Psychodidae"	"Psychodinae"	""	"Psychodinae"	1	NA	NA	121.779126172699	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	206
"578"	"TG2F87"	"Diptera"	"Limoniidae"	"Eriopterini"	""	"Eriopterini"	1	1.00310845683981	1.00310845683981	121.779126172699	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	206
"579"	"TG2F87"	"Diptera"	"Chironomidae"	"Orthocladiinae"	""	"Orthocladiinae"	101	7.39405746527927	0.0732084897552403	121.779126172699	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	206
"580"	"TG2F87"	"Diptera"	"Chironomidae"	"Chironominae"	""	"Chironominae"	19	0.344646834826268	0.0181393070961194	121.779126172699	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	206
"581"	"TG2F87"	"Oligochaeta"	""	""	""	"Oligochaeta"	1	0.0109428088933235	0.0109428088933235	121.779126172699	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	206
"582"	"TG2F87"	"Crustacea"	"Gammaridae"	"Gammarus"	"sp."	"Gammarus sp."	4	0.516873577003967	0.129218394250992	121.779126172699	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	206
"583"	"TG2F87"	"Crustacea"	"Gammaridae"	"Gammarus"	"pulex"	"Gammarus pulex"	2	21.6627268898332	10.8313634449166	121.779126172699	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	206
"584"	"TG2F87"	"Coleoptera"	"Scirtidae"	"Elodes"	"sp."	"Elodes sp."	3	NA	NA	121.779126172699	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	206
"585"	"TG2F87"	"Coleoptera"	"Dytiscidae"	""	""	"Dytiscidae"	1	NA	NA	121.779126172699	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	206
"586"	"TG2F88"	"Plecoptera"	"Taeniopterygidae"	"Brachyptera"	"sp."	"Brachyptera sp."	1	0.131152544720105	0.131152544720105	79.9241945278342	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	44
"587"	"TG2F88"	"Plecoptera"	"Perlodidae"	"Isoperla"	"sp."	"Isoperla sp."	3	1.06725406464276	0.355751354880921	79.9241945278342	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	44
"588"	"TG2F88"	"Diptera"	"Psychodidae"	"Psychodinae"	""	"Psychodinae"	1	NA	NA	79.9241945278342	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	44
"589"	"TG2F88"	"Plecoptera"	"Nemouridae"	"Protonemura"	"sp."	"Protonemura sp."	4	0.988321672220223	0.247080418055056	79.9241945278342	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	44
"590"	"TG2F88"	"Trichoptera"	"Limnephilidae"	""	""	"Limnephilidae"	3	3.30048977589801	1.10016325863267	79.9241945278342	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	44
"591"	"TG2F88"	"Trichoptera"	"Limnephilidae"	"Limnephilini"	""	"Limnephilini"	1	67.1687198549862	67.1687198549862	79.9241945278342	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	44
"592"	"TG2F88"	"Plecoptera"	"Capniidae"	"Capnia"	"sp."	"Capnia sp."	4	3.21215505492739	0.803038763731848	79.9241945278342	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	44
"593"	"TG2F88"	"Crustacea"	"Gammaridae"	"Gammarus"	"sp."	"Gammarus sp."	1	0.0958978118353819	0.0958978118353819	79.9241945278342	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	44
"594"	"TG2F88"	"Oligochaeta"	""	""	""	"Oligochaeta"	1	0.031920496878517	0.031920496878517	79.9241945278342	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	44
"595"	"TG2F88"	"Diptera"	"Chironomidae"	"Chironominae"	""	"Chironominae"	1	0.0586044725014176	0.0586044725014176	79.9241945278342	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	44
"596"	"TG2F88"	"Diptera"	"Chironomidae"	"Orthocladiinae"	""	"Orthocladiinae"	10	0.285747373185168	0.0285747373185168	79.9241945278342	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	44
"597"	"TG2F88"	"Diptera"	"Simuliidae"	"Simulium"	"sp."	"Simulium sp."	14	3.58393140603904	0.25599510043136	79.9241945278342	"TG2"	"TG2F"	"TG"	"CoarseAlder"	"F"	"Alder"	44
"598"	"TG2F90"	"Plecoptera"	"Taeniopterygidae"	"Brachyptera"	"sp."	"Brachyptera sp."	1	0.0447035975184657	0.0447035975184657	69.7698873563691	"TG2"	"TG2F"	"TG"	"CoarseAsh"	"F"	"Ash"	192
"599"	"TG2F90"	"Trichoptera"	"Limnephilidae"	""	""	"Limnephilidae"	11	3.00213317459979	0.27292119769089	69.7698873563691	"TG2"	"TG2F"	"TG"	"CoarseAsh"	"F"	"Ash"	192
"600"	"TG2F90"	"Crustacea"	"Gammaridae"	"Gammarus"	"fossarum"	"Gammarus fossarum"	1	40.2980357153145	40.2980357153145	69.7698873563691	"TG2"	"TG2F"	"TG"	"CoarseAsh"	"F"	"Ash"	192
"601"	"TG2F90"	"Crustacea"	"Gammaridae"	"Gammarus"	"sp."	"Gammarus sp."	20	2.44016926722987	0.122008463361493	69.7698873563691	"TG2"	"TG2F"	"TG"	"CoarseAsh"	"F"	"Ash"	192
"602"	"TG2F90"	"Plecoptera"	"Perlodidae"	"Isoperla"	"sp."	"Isoperla sp."	4	0.520122557749838	0.13003063943746	69.7698873563691	"TG2"	"TG2F"	"TG"	"CoarseAsh"	"F"	"Ash"	192
"603"	"TG2F90"	"Plecoptera"	"Capniidae"	"Capnia"	"sp."	"Capnia sp."	15	9.06310408954834	0.604206939303223	69.7698873563691	"TG2"	"TG2F"	"TG"	"CoarseAsh"	"F"	"Ash"	192
"604"	"TG2F90"	"Plecoptera"	"Nemouridae"	"Nemoura"	"sp."	"Nemoura sp."	2	0.454839771589621	0.22741988579481	69.7698873563691	"TG2"	"TG2F"	"TG"	"CoarseAsh"	"F"	"Ash"	192
"605"	"TG2F90"	"Plecoptera"	"Nemouridae"	"Protonemura"	"sp."	"Protonemura sp."	1	0.247080418055056	0.247080418055056	69.7698873563691	"TG2"	"TG2F"	"TG"	"CoarseAsh"	"F"	"Ash"	192
"606"	"TG2F90"	"Diptera"	"Chironomidae"	"Tanypodinae"	""	"Tanypodinae"	3	0.38625632494447	0.128752108314823	69.7698873563691	"TG2"	"TG2F"	"TG"	"CoarseAsh"	"F"	"Ash"	192
"607"	"TG2F90"	"Diptera"	"Chironomidae"	"Chironominae"	""	"Chironominae"	6	0.275763427349449	0.0459605712249082	69.7698873563691	"TG2"	"TG2F"	"TG"	"CoarseAsh"	"F"	"Ash"	192
"608"	"TG2F90"	"Diptera"	"Chironomidae"	"Orthocladiinae"	""	"Orthocladiinae"	110	9.41576141320642	0.0855978310291493	69.7698873563691	"TG2"	"TG2F"	"TG"	"CoarseAsh"	"F"	"Ash"	192
"609"	"TG2F90"	"Crustacea"	"Asellidae"	"Asellus"	"aquaticus"	"Asellus aquaticus"	2	0.249809478679963	0.124904739339981	69.7698873563691	"TG2"	"TG2F"	"TG"	"CoarseAsh"	"F"	"Ash"	192
"610"	"TG2F90"	"Coleoptera"	"Scirtidae"	"Elodes"	"sp."	"Elodes sp."	2	NA	NA	69.7698873563691	"TG2"	"TG2F"	"TG"	"CoarseAsh"	"F"	"Ash"	192
"611"	"TG2F90"	"Hirudinea"	""	""	""	"Hirudinea"	1	3.25186526694174	3.25186526694174	69.7698873563691	"TG2"	"TG2F"	"TG"	"CoarseAsh"	"F"	"Ash"	192
"612"	"TG2F90"	"Oligochaeta"	""	""	""	"Oligochaeta"	2	0.034129245632889	0.0170646228164445	69.7698873563691	"TG2"	"TG2F"	"TG"	"CoarseAsh"	"F"	"Ash"	192
"613"	"TG2F90"	"Diptera"	"Psychodidae"	"Psychodinae"	""	"Psychodinae"	4	NA	NA	69.7698873563691	"TG2"	"TG2F"	"TG"	"CoarseAsh"	"F"	"Ash"	192
"614"	"TG2F90"	"Diptera"	"Simuliidae"	"Simulium"	"sp."	"Simulium sp."	1	0.0124838388704666	0.0124838388704666	69.7698873563691	"TG2"	"TG2F"	"TG"	"CoarseAsh"	"F"	"Ash"	192
"615"	"TG2F90"	"Coleoptera"	"Dytiscidae"	""	""	"Dytiscidae"	1	NA	NA	69.7698873563691	"TG2"	"TG2F"	"TG"	"CoarseAsh"	"F"	"Ash"	192
"616"	"TG2F90"	"Diptera"	"Ceratopogonidae"	"Ceratopogoninae"	""	"Ceratopogoninae"	5	0.0736297691382421	0.0147259538276484	69.7698873563691	"TG2"	"TG2F"	"TG"	"CoarseAsh"	"F"	"Ash"	192
"617"	"TG2F94"	"Plecoptera"	"Nemouridae"	"Protonemura"	"sp."	"Protonemura sp."	12	3.08864198561735	0.257386832134779	11.6322252999418	NA	NA	NA	NA	NA	NA	64
"618"	"TG2F94"	"Plecoptera"	"Nemouridae"	"Amphinemura"	"sp."	"Amphinemura sp."	1	0.0105936554448619	0.0105936554448619	11.6322252999418	NA	NA	NA	NA	NA	NA	64
"619"	"TG2F94"	"Plecoptera"	"Taeniopterygidae"	"Brachyptera"	"sp."	"Brachyptera sp."	1	0.131152544720105	0.131152544720105	11.6322252999418	NA	NA	NA	NA	NA	NA	64
"620"	"TG2F94"	"Diptera"	"Ceratopogonidae"	"Ceratopogoninae"	""	"Ceratopogoninae"	1	0.028945837196213	0.028945837196213	11.6322252999418	NA	NA	NA	NA	NA	NA	64
"621"	"TG2F94"	"Diptera"	"Chironomidae"	"Orthocladiinae"	""	"Orthocladiinae"	32	1.41736016798518	0.0442925052495368	11.6322252999418	NA	NA	NA	NA	NA	NA	64
"622"	"TG2F94"	"Diptera"	"Simuliidae"	"Simulium"	"sp."	"Simulium sp."	17	6.95553110897809	0.409148888763417	11.6322252999418	NA	NA	NA	NA	NA	NA	64
"623"	"TG3A109"	"Ephemeroptera"	"Baetidae"	"Centroptilum"	"luteolum"	"Centroptilum luteolum"	1	0.44885023725185	0.44885023725185	57.6656207333937	"TG3"	"TG3A"	"TG"	"CoarseAlder"	"A"	"Alder"	151
"624"	"TG3A109"	"Gastropoda"	"Lymnaeidae"	"Radix"	"sp."	"Radix sp."	4	48.0835938460117	12.0208984615029	57.6656207333937	"TG3"	"TG3A"	"TG"	"CoarseAlder"	"A"	"Alder"	151
